seed	community	size	black	black_proportions	death	death_proportions	doom	doom_proportions	electronic	electronic_proportions	experimental	experimental_proportions	folk	folk_proportions	gothic	gothic_proportions	grindcore	grindcore_proportions	groove	groove_proportions	heavy	heavy_proportions	metalcore	metalcore_proportions	power	power_proportions	progressive	progressive_proportions	speed	speed_proportions	symphonic	symphonic_proportions	thrash	thrash_proportions	0-24	25-49	50-74	75-99	100-124	125-149	150-174	175-199	200-224	225-249	250-274	275-299	300-324	325-349	350-374	375-399	400-424	425-449	450-474	475-499	500-524	525-549	country_Brazil	country_Canada	country_Czechia	country_United States	country_Italy	country_Poland	country_Finland	country_Türkiye	country_Russia	country_Australia	country_Mexico	country_Belarus	country_Thailand	country_Japan	country_France	country_Germany	country_Netherlands	country_United Kingdom	country_Ukraine	country_Norway	country_Spain	country_Indonesia	country_Bosnia and Herzegovina	country_Malaysia	country_India	country_Bolivia	country_Hungary	country_Slovakia	country_Ecuador	country_Colombia	country_Sweden	country_Bulgaria	country_Portugal	country_Croatia	country_Sri Lanka	country_Singapore	country_Austria	country_Chile	country_Greece	country_Switzerland	country_Cuba	country_Guatemala	country_Ireland	country_Qatar	country_Panama	country_Iran	country_Armenia	country_Syria	country_Argentina	country_Morocco	country_Venezuela	country_Malta	country_Bangladesh	country_China	country_Iceland	country_Uzbekistan	country_El Salvador	country_Philippines	country_Moldova	country_Belgium	country_Romania	country_South Africa	country_Costa Rica	country_Denmark	country_Peru	country_Nicaragua	country_New Zealand	country_Serbia	country_Puerto Rico	country_Israel	country_Georgia	country_Kenya	country_Paraguay	country_Maldives	country_Latvia	country_Pakistan	country_North Macedonia	country_Kazakhstan	country_Lithuania	country_Honduras	country_Korea, South	country_Estonia	country_Luxembourg	country_Slovenia	country_Vietnam	country_Lebanon	country_Saudi Arabia	country_Iraq	country_Uruguay	country_Dominican Republic	country_Brunei	country_Taiwan	country_Trinidad and Tobago	country_Cyprus	country_Nepal	country_Oman	country_Cambodia	country_Jordan	country_Hong Kong	country_Saint Pierre and Miquelon	country_Tunisia	country_Algeria	country_Mongolia	country_United Arab Emirates	country_Belize	country_Bahrain	country_Montenegro	country_Jamaica	country_Albania	country_Egypt	country_Guyana	country_Myanmar	country_Barbados	country_Kyrgyzstan	country_Gibraltar	country_Guernsey	country_Mozambique	country_Andorra	country_Tajikistan	country_Libya	country_Turkmenistan	country_Azerbaijan	country_Monaco	country_Madagascar	country_Laos	country_Faroe Islands	country_Åland Islands	country_Angola	country_Guam	country_Kuwait	country_Greenland	country_Ethiopia	country_Jersey	country_Reunion	country_Svalbard	country_Curaçao	country_Liechtenstein	country_French Polynesia	country_Palestine	country_Aruba	country_San Marino	country_Falkland Islands	country_Suriname	country_New Caledonia	country_Botswana	country_Mauritius	country_Namibia	country_East Timor	country_Zimbabwe	country_Afghanistan	country_Guadeloupe	country_Uganda	country_French Guiana	country_Isle of Man	country_Malawi	country_Zambia	max_degree_id	max_degree_name	max_degree_cluster	average_degree	endbranch_count	assortativity	clustering	density
657	103	7	1.0	0.14	4.0	0.57	1.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.29	2.0	0.29	4.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540373318	Eminent Slaughter	3	2.0	1	-0.07692307692307777	0.33333333333333337	0.3333333333333333
657	104	7	2.0	0.29	1.0	0.14	6.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540375117	Cloud Catcher	4	2.57	1	0.3207547169811318	0.5	0.42857142857142855
657	105	6	0.0	0.0	1.0	0.17	1.0	0.17	1.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.17	0.0	0.0	1.0	0.17	0.0	0.0	4.0	0.67	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540358990	Collapse	5	3.0	0	-0.3636363636363637	0.9	0.6
658	0	7718	2505.0	0.32	3164.0	0.41	560.0	0.07	57.0	0.01	58.0	0.01	270.0	0.03	291.0	0.04	249.0	0.03	303.0	0.04	800.0	0.1	824.0	0.11	324.0	0.04	401.0	0.05	125.0	0.02	168.0	0.02	1519.0	0.2	7493	209	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	115	29	7	4	1	1	3	18	0	1	7	15	6108	4	35	5	2	0	0	0	0	1	0	14	7	1	0	71	2	0	8	0	0	925	4	8	90	0	0	0	0	0	9	0	8	0	0	3	0	0	0	0	0	0	0	0	6	2	0	0	4	0	0	0	0	2	0	15	0	0	0	0	0	0	0	1	0	0	0	73	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540369476	Drudensang	102	6.7	1032	0.3312574185818199	0.5035018848786604	0.0008683037013250178
658	1	7678	310.0	0.04	983.0	0.13	395.0	0.05	52.0	0.01	28.0	0.0	83.0	0.01	223.0	0.03	48.0	0.01	377.0	0.05	3365.0	0.44	327.0	0.04	1565.0	0.2	1259.0	0.16	311.0	0.04	261.0	0.03	1480.0	0.19	7065	454	104	39	13	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	218	56	14	2253	1418	5	16	3	10	23	5	2	0	36	114	1722	24	513	4	47	32	1	1	1	0	0	0	14	0	3	624	9	0	2	0	0	28	1	33	97	0	1	2	0	0	0	0	0	7	0	4	1	0	1	1	0	0	1	0	17	3	2	3	133	0	0	3	3	1	1	0	0	3	0	0	0	0	0	0	0	3	1	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	Yngwie Malmsteen	264	9.02	1089	0.230103427105274	0.4828970643173999	0.0011754545491869013
658	2	7449	1818.0	0.24	3082.0	0.41	740.0	0.1	142.0	0.02	147.0	0.02	135.0	0.02	149.0	0.02	294.0	0.04	450.0	0.06	715.0	0.1	922.0	0.12	308.0	0.04	669.0	0.09	111.0	0.01	195.0	0.03	1722.0	0.23	6762	505	119	37	15	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	121	1	3968	20	7	2	0	16	27	6	2	0	2	609	75	12	398	2	1516	23	0	0	0	0	0	9	0	3	2	293	0	2	2	0	2	12	7	6	42	0	0	3	0	3	2	0	1	23	0	1	0	0	5	2	0	0	0	0	14	1	3	0	3	0	0	1	2	37	2	0	0	0	3	1	0	0	0	0	0	0	0	3	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	5	0	0	11	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	70	Testament	193	10.1	891	0.2539447195677054	0.5485034483438364	0.001355655983062195
658	3	5853	1711.0	0.29	1998.0	0.34	480.0	0.08	13.0	0.0	25.0	0.0	85.0	0.01	100.0	0.02	230.0	0.04	187.0	0.03	831.0	0.14	168.0	0.03	311.0	0.05	267.0	0.05	149.0	0.03	134.0	0.02	1471.0	0.25	5505	312	26	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5528	13	1	40	5	9	2	0	0	23	47	0	0	2	3	33	1	53	0	5	9	0	0	0	0	0	1	0	0	1	5	0	10	0	0	0	0	2	2	5	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540360304	Orgia Nuclear	136	8.27	682	0.31071149723708935	0.4878536611984602	0.0014133581939565377
658	4	5413	1728.0	0.32	1876.0	0.35	593.0	0.11	82.0	0.02	75.0	0.01	134.0	0.02	222.0	0.04	192.0	0.04	201.0	0.04	596.0	0.11	329.0	0.06	284.0	0.05	448.0	0.08	98.0	0.02	210.0	0.04	978.0	0.18	5125	252	32	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	83	4450	1	4	3	3	5	4	0	0	7	51	94	4	95	11	13	18	0	0	0	1	0	0	6	0	0	10	1	2	0	0	0	22	0	14	206	0	0	2	0	0	2	0	0	1	0	0	72	1	1	0	0	0	0	0	12	2	1	0	1	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	3	0	1	0	10	0	17	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14662	Infernal Angels	133	8.05	649	0.31115794865242785	0.5182409291309553	0.0014870035168954212
658	5	4616	991.0	0.21	1769.0	0.38	957.0	0.21	39.0	0.01	47.0	0.01	55.0	0.01	53.0	0.01	207.0	0.04	266.0	0.06	534.0	0.12	536.0	0.12	211.0	0.05	296.0	0.06	90.0	0.02	52.0	0.01	1014.0	0.22	4480	120	13	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42	2	4146	5	21	8	0	0	4	7	1	0	3	15	239	4	29	1	25	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4866	Nachtmystium	140	6.92	632	0.20159384570832925	0.5404558564888345	0.0014990489530973335
658	6	4246	1198.0	0.28	1623.0	0.38	489.0	0.12	50.0	0.01	52.0	0.01	126.0	0.03	193.0	0.05	113.0	0.03	200.0	0.05	605.0	0.14	226.0	0.05	244.0	0.06	279.0	0.07	81.0	0.02	146.0	0.03	643.0	0.15	3877	314	47	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	63	1	0	3988	1	8	12	3	0	0	1	9	23	2	10	1	6	2	0	0	0	0	0	1	0	2	0	38	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3231	Horna	124	10.21	325	0.28501954828488446	0.5252961619104232	0.0024057562386715246
658	7	4171	1020.0	0.24	1579.0	0.38	758.0	0.18	48.0	0.01	49.0	0.01	89.0	0.02	47.0	0.01	176.0	0.04	223.0	0.05	444.0	0.11	461.0	0.11	122.0	0.03	270.0	0.06	45.0	0.01	78.0	0.02	770.0	0.18	4024	134	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	82	0	173	15	17	14	1	8	21	6	0	0	1	33	39	8	3135	1	6	17	1	0	0	6	0	0	10	2	0	5	0	8	2	0	0	5	0	3	48	0	0	293	1	0	7	0	0	10	0	0	5	0	0	0	0	0	0	0	17	0	1	1	2	0	0	11	3	0	0	0	0	0	0	1	1	0	0	1	0	3	1	0	0	0	0	0	8	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57638	Crepitation	90	7.18	530	0.3482990544814358	0.540130207604876	0.0017206853074241638
658	8	3854	1039.0	0.27	1583.0	0.41	792.0	0.21	26.0	0.01	62.0	0.02	44.0	0.01	31.0	0.01	250.0	0.06	121.0	0.03	327.0	0.08	318.0	0.08	110.0	0.03	236.0	0.06	77.0	0.02	63.0	0.02	743.0	0.19	3722	117	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	67	0	3341	11	3	0	0	7	5	16	0	0	9	36	7	2	19	0	4	0	2	0	0	0	3	0	0	0	4	4	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	7	0	4	0	3	0	0	1	0	0	0	0	1	0	0	0	0	9	0	0	238	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540331659	Skeletal Remains	127	7.07	522	0.3732855207048253	0.544928874159228	0.0018348139481416902
658	9	3853	1071.0	0.28	1657.0	0.43	407.0	0.11	25.0	0.01	50.0	0.01	71.0	0.02	36.0	0.01	206.0	0.05	176.0	0.05	363.0	0.09	350.0	0.09	171.0	0.04	334.0	0.09	78.0	0.02	89.0	0.02	767.0	0.2	3785	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	3312	0	167	7	0	0	0	1	5	5	2	0	4	28	19	0	15	0	1	1	0	0	1	15	0	0	0	0	15	4	0	0	0	0	0	0	2	1	1	0	1	2	2	0	0	0	4	0	0	1	0	0	0	0	0	0	7	0	4	5	0	0	0	0	0	1	1	0	1	0	0	0	0	0	27	5	0	0	0	18	0	0	0	0	19	1	1	0	1	0	0	0	0	0	0	0	9	6	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540485609	Obvurt	53	6.74	508	0.29005712229332564	0.5064604894392531	0.0017496581940843118
658	10	3765	723.0	0.19	1079.0	0.29	325.0	0.09	28.0	0.01	22.0	0.01	111.0	0.03	99.0	0.03	172.0	0.05	203.0	0.05	979.0	0.26	262.0	0.07	412.0	0.11	221.0	0.06	73.0	0.02	114.0	0.03	669.0	0.18	3587	166	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	30	17	1	0	0	0	2	6	0	0	0	111	52	3	21	0	18	3323	1	0	0	0	1	4	0	6	10	9	0	0	0	0	0	1	2	4	10	0	0	2	0	0	0	0	0	33	0	23	0	0	0	0	0	0	0	0	1	10	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	Avulsed	90	7.47	475	0.33696140247141654	0.48211305260365467	0.0019856810801427657
658	11	3636	921.0	0.25	1615.0	0.44	437.0	0.12	30.0	0.01	26.0	0.01	69.0	0.02	70.0	0.02	85.0	0.02	127.0	0.03	482.0	0.13	134.0	0.04	165.0	0.05	164.0	0.05	62.0	0.02	66.0	0.02	718.0	0.2	3315	228	64	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	97	13	2	31	1	0	3	8	0	0	1	27	138	3	39	0	7	4	0	1	0	0	0	0	1	0	0	3099	0	8	3	0	2	7	13	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	2	0	3	0	0	1	3	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18698	Ribspreader	124	10.41	332	0.6022689988152107	0.5629420899524602	0.002862555856686081
658	12	3506	964.0	0.27	1244.0	0.35	412.0	0.12	55.0	0.02	41.0	0.01	250.0	0.07	156.0	0.04	124.0	0.04	146.0	0.04	511.0	0.15	286.0	0.08	219.0	0.06	209.0	0.06	32.0	0.01	233.0	0.07	482.0	0.14	3262	126	23	32	44	12	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	16	1	3	1	0	3217	19	2	18	0	4	2	7	1	8	45	7	0	0	0	8	3	0	0	1	0	0	2	11	1	0	0	1	0	1	0	0	0	0	0	0	0	0	11	0	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	5	0	0	0	1	0	0	33	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540282047	Путь Солнца	183	10.38	443	0.6251402578484424	0.5084009704770233	0.002962437329770119
658	13	3369	1086.0	0.32	1376.0	0.41	343.0	0.1	45.0	0.01	55.0	0.02	91.0	0.03	125.0	0.04	123.0	0.04	167.0	0.05	359.0	0.11	198.0	0.06	73.0	0.02	191.0	0.06	49.0	0.01	79.0	0.02	699.0	0.21	3164	152	34	13	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	6	3	3119	1	4	1	2	1	15	0	0	0	55	1	53	8	16	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	24	0	1	1	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2385	Christ Agony	126	8.91	379	0.36177158630162953	0.47830041838274145	0.002645152920755047
658	14	3168	1250.0	0.39	1123.0	0.35	239.0	0.08	62.0	0.02	49.0	0.02	114.0	0.04	92.0	0.03	100.0	0.03	103.0	0.03	357.0	0.11	227.0	0.07	87.0	0.03	246.0	0.08	50.0	0.02	148.0	0.05	451.0	0.14	3107	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	5	53	5	2	0	0	12	0	15	1	0	1	2804	28	0	4	0	5	27	0	0	0	20	47	0	0	0	2	8	1	0	0	0	0	6	0	2	8	0	0	1	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34107	Azziard	50	6.22	453	0.31990629024592643	0.5236923895061958	0.0019647054695996913
658	15	2945	843.0	0.29	1171.0	0.4	230.0	0.08	3.0	0.0	15.0	0.01	42.0	0.01	36.0	0.01	87.0	0.03	142.0	0.05	359.0	0.12	96.0	0.03	125.0	0.04	142.0	0.05	108.0	0.04	27.0	0.01	839.0	0.28	2748	182	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	18	0	0	0	0	2	0	6	0	0	0	2	23	1	1	0	3	7	8	0	0	0	2	0	0	0	1	11	0	0	0	0	1	0	2806	0	0	0	0	0	0	6	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32420	Animus Mortis	81	9.18	264	0.24375472085289973	0.46789366062214577	0.003118541005388647
658	16	2874	761.0	0.26	1407.0	0.49	328.0	0.11	14.0	0.0	34.0	0.01	19.0	0.01	29.0	0.01	251.0	0.09	143.0	0.05	204.0	0.07	301.0	0.1	87.0	0.03	137.0	0.05	62.0	0.02	56.0	0.02	542.0	0.19	2774	89	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	29	0	2387	0	0	1	0	2	7	299	3	0	37	1	16	9	13	3	0	0	0	0	0	0	0	0	0	1	5	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11163	Obeisance	78	6.85	392	0.33405413480299523	0.5411915038429963	0.0023841583179948366
658	17	2846	770.0	0.27	1286.0	0.45	313.0	0.11	23.0	0.01	33.0	0.01	57.0	0.02	40.0	0.01	185.0	0.07	196.0	0.07	209.0	0.07	358.0	0.13	92.0	0.03	205.0	0.07	36.0	0.01	54.0	0.02	537.0	0.19	2652	180	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37	3	128	8	1	2	1	7	2357	2	0	1	0	40	9	5	20	0	1	0	7	0	0	3	0	1	0	3	0	41	0	0	0	0	9	0	0	12	7	0	0	7	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	5	0	0	3	0	74	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	Deströyer 666	78	8.5	346	0.3246027699129555	0.5303182600471623	0.0029888092559223504
658	18	2843	491.0	0.17	745.0	0.26	146.0	0.05	10.0	0.0	12.0	0.0	36.0	0.01	58.0	0.02	67.0	0.02	196.0	0.07	873.0	0.31	175.0	0.06	320.0	0.11	155.0	0.05	50.0	0.02	103.0	0.04	642.0	0.23	2739	95	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	19	4	1	1	0	0	0	4	0	0	0	19	34	0	2	0	12	29	0	0	0	0	7	2	0	1	2	17	0	3	0	0	0	0	22	2	1	0	0	1	0	0	0	0	0	2346	0	20	0	0	0	0	0	8	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	52	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8659	Carnarium	77	6.69	418	0.2966602641175333	0.4305288663683523	0.0023537693850570174
658	19	2747	799.0	0.29	1140.0	0.41	209.0	0.08	10.0	0.0	18.0	0.01	66.0	0.02	79.0	0.03	104.0	0.04	75.0	0.03	373.0	0.14	108.0	0.04	167.0	0.06	138.0	0.05	86.0	0.03	96.0	0.03	526.0	0.19	2603	120	19	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	14	5	181	6	3	1	0	6	0	2346	0	0	0	6	10	2	9	0	1	5	0	0	0	0	0	0	0	0	17	18	0	0	1	0	1	0	1	6	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	4	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72281	Rapture	114	8.04	354	0.33459098104241203	0.48959004420677094	0.002927380753843629
